id	reg	vb	hinc	hmem	hint	fixline	hcar	sex	agecat	marits	red	empst	hhead	pinc	sim	seg_ls	q74#1	q74#2	q74#3	q74#4	q74#5	q74#6	q74#7	q74#8	q74#9	q65#13	q65#17	q65#18	q40_23	q75_1	q78_1
880	53	2	15	5	1	1	3	2	5	2	1	2	2	20	1	3	1	1	1	0	0	0	0	0	0	1	1	0	2	30	30
881	42	5	20	3	1	1	3	2	2	1	1	2	1	26	1	2	1	1	0	1	0	0	1	1	1	1	1	0	1	400	20
882	42	5	21	2	1	2	3	2	2	1	3	1	2	31	1	6	1	1	1	0	1	0	0	1	0	1	1	0	1	300	120
883	32	5	17	1	1	2	3	2	3	1	3	4	1	17	1	3	1	1	1	0	1	0	1	1	1	1	0	1	1	180	300
884	81	3	15	5	1	2	1	2	2	1	4	1	2	 	1	2	1	1	1	0	0	1	1	1	1	1	1	0	1	240	480
885	42	4	13	4	1	1	2	2	3	1	1	7	1	31	1	8	1	1	1	1	1	0	0	1	1	1	1	0	1	120	120
886	62	3	13	3	1	1	1	2	6	2	3	2	2	17	1	1	1	0	0	0	0	1	0	0	0	1	1	0	6	0	0
887	11	6	14	3	2	1	1	1	6	2	4	2	1	18	1	6	1	1	1	0	0	0	0	0	0	1	1	0	3	70	15
888	71	2	14	4	1	2	2	2	5	2	2	2	2	22	1	3	1	1	1	0	1	0	0	0	0	1	1	1	2	30	40
889	81	2	15	2	1	2	1	1	3	3	2	2	1	17	1	4	1	1	1	0	0	1	0	1	0	1	1	0	1	300	480
890	62	1	15	4	1	1	3	2	5	2	1	2	2	20	1	3	1	1	1	1	1	0	0	0	0	1	1	1	1	120	120
891	71	2	19	1	3	2	3	2	5	1	1	2	1	19	1	6	0	0	0	0	0	0	0	0	0	1	0	0	5	60	100
892	81	1	15	2	1	2	1	1	2	1	3	1	2	31	1	5	1	1	1	0	1	1	1	1	0	1	1	1	1	300	300
893	51	1	13	3	1	2	2	2	2	1	3	2	1	18	1	7	1	1	1	1	0	0	1	1	0	0	1	0	1	120	60
894	71	2	15	2	1	2	1	2	5	2	4	2	2	15	1	6	1	1	1	0	1	0	0	1	0	1	1	1	1	480	120
895	81	5	19	3	1	1	1	2	2	1	1	1	2	 	1	6	1	1	0	1	0	0	0	0	0	1	1	0	2	60	60
896	32	2	16	4	1	1	2	1	5	2	4	2	1	16	1	6	1	1	1	0	1	0	0	0	1	1	1	0	2	10	15
897	11	6	15	4	1	1	1	2	6	2	2	7	2	28	1	3	1	1	1	0	0	0	0	0	0	1	0	0	1	120	30
898	81	5	13	3	1	2	2	1	6	2	1	2	2	17	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	60	120
899	11	6	14	3	1	2	1	2	4	2	3	2	2	22	1	3	1	1	1	0	1	1	1	1	1	1	1	0	1	360	90
900	51	1	14	6	1	2	1	1	6	4	2	9	1	22	1	6	0	0	0	0	0	0	0	0	0	1	1	0	6	0	0
901	81	4	19	4	1	2	1	1	1	1	2	1	1	 	1	8	1	0	0	0	0	1	0	1	0	0	1	0	1	120	300
902	52	4	16	3	1	2	2	2	6	2	2	9	2	29	1	6	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
903	51	1	14	2	1	1	1	2	6	2	3	9	1	18	1	6	1	1	0	0	0	0	0	0	0	1	0	0	1	120	120
904	21	3	16	3	1	1	2	1	6	4	4	2	1	16	1	6	1	1	0	0	1	0	0	1	0	1	1	0	2	120	60
905	51	1	14	5	1	1	2	2	6	5	1	9	1	23	2	4	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
906	61	4	17	3	1	2	1	1	6	2	2	2	2	19	1	8	1	1	1	0	1	0	0	1	1	1	1	0	4	560	60
907	53	2	11	6	1	2	2	2	2	1	4	1	2	 	1	7	1	1	1	0	0	1	0	0	1	0	0	1	1	120	180
908	21	2	15	3	1	1	3	2	4	2	3	2	2	15	1	3	1	1	1	0	1	1	1	0	0	1	1	0	1	720	480
909	53	3	15	3	1	2	1	1	6	2	3	9	1	21	1	4	0	1	1	1	0	0	0	0	0	1	1	0	1	30	30
910	61	1	14	4	1	2	3	2	4	2	3	2	2	18	1	3	1	1	1	0	1	1	0	1	0	1	1	0	3	0	50
911	52	4	14	3	1	2	2	1	6	2	2	2	1	17	1	2	1	1	1	0	0	0	0	1	0	1	1	0	3	20	30
912	81	3	17	4	1	1	1	2	1	1	1	1	2	 	1	6	1	0	0	0	0	0	1	1	1	1	1	0	1	30	60
913	53	2	15	2	1	2	1	1	6	2	3	9	1	18	1	1	1	1	1	0	0	1	1	0	0	1	0	0	1	60	60
914	61	1	13	4	1	2	1	1	6	2	4	2	1	16	1	1	1	1	1	0	0	1	0	0	0	1	0	0	3	60	0
915	41	4	15	3	1	1	2	1	4	2	3	2	1	16	1	3	1	1	1	0	0	0	1	1	0	1	0	0	3	30	30
916	61	4	15	4	1	1	1	2	5	2	3	2	1	17	1	6	1	1	1	0	1	0	0	0	0	1	1	0	1	60	60
917	32	3	13	4	1	1	1	2	4	2	2	2	2	19	1	1	1	1	1	0	0	0	0	0	0	1	1	0	3	60	60
918	62	4	22	3	1	2	3	2	3	1	2	6	1	22	1	3	1	0	1	0	0	0	0	1	0	1	0	0	3	1200	1400
919	62	5	14	2	1	2	3	1	5	1	1	1	1	31	1	5	1	1	0	1	1	0	0	0	0	0	1	0	2	30	30
920	81	3	15	3	2	2	2	2	5	2	1	2	2	19	1	5	1	1	1	0	0	1	0	1	0	1	1	1	2	60	120
921	11	6	14	3	1	1	1	2	3	2	2	2	2	17	1	3	1	1	1	1	1	0	1	1	1	1	1	0	2	90	180
922	72	4	15	5	1	1	1	2	5	2	4	6	2	31	1	3	1	1	0	0	0	1	0	1	1	1	1	0	2	240	480
923	53	1	20	2	1	2	1	1	6	2	2	9	2	20	1	6	1	1	0	0	0	0	0	0	0	1	0	0	2	30	30
924	42	3	17	4	1	2	1	2	1	1	1	1	2	 	1	2	1	0	0	1	0	0	0	0	0	1	0	0	1	60	65
925	21	1	14	3	1	2	2	1	4	2	4	2	1	15	1	8	1	1	1	1	1	1	1	1	1	1	0	1	1	240	360
926	32	2	14	4	3	2	2	2	4	2	4	2	1	22	1	6	1	1	1	0	0	0	0	0	0	1	1	0	4	60	60
927	81	2	14	4	1	2	1	2	5	2	4	2	1	17	1	3	1	1	1	0	1	0	0	0	0	1	1	0	1	30	30
928	62	4	16	2	1	2	1	2	6	4	1	8	2	23	1	8	1	0	1	0	0	0	0	0	0	1	1	0	6	20	0
929	81	2	14	3	1	1	1	1	4	2	2	2	1	19	1	2	1	1	1	0	1	1	0	1	0	1	1	1	1	120	120
930	81	4	15	2	1	2	1	2	6	2	4	4	2	16	1	2	1	1	1	0	1	0	0	0	0	1	0	0	1	180	360
931	11	6	13	4	1	1	1	2	5	2	4	2	1	14	1	6	1	1	1	1	1	1	0	1	0	1	1	1	2	60	60
932	51	3	13	3	1	1	2	1	6	2	3	2	1	15	1	2	1	0	0	0	1	0	0	0	0	1	0	0	6	5	5
933	52	1	14	5	1	1	1	1	6	2	4	2	1	16	1	3	1	1	0	0	0	0	0	0	0	1	1	0	1	250	60
934	52	3	15	4	1	2	3	1	4	2	1	2	1	17	1	4	1	1	1	1	0	0	0	1	1	1	1	0	1	60	320
935	61	1	13	4	1	2	2	2	2	1	4	1	2	30	1	2	1	1	1	0	1	1	1	0	1	1	1	1	1	300	120
936	53	3	15	4	1	2	2	1	4	2	1	2	1	17	1	1	1	1	1	1	1	0	1	1	0	1	1	0	1	60	240
937	11	6	13	2	1	1	1	1	2	3	3	2	1	15	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	120	120
938	71	2	13	4	1	1	1	1	1	1	3	1	2	 	1	6	1	0	0	0	0	0	0	0	0	0	1	0	1	120	120
939	62	5	17	4	1	2	3	1	4	2	2	2	1	17	1	5	1	1	0	0	0	1	0	0	1	1	1	0	1	120	180
940	81	5	14	3	1	1	2	1	4	1	1	2	1	17	1	2	1	1	1	1	0	0	0	1	0	1	1	0	1	180	180
941	11	6	14	3	1	1	2	1	6	2	3	4	1	16	1	7	1	0	1	0	1	0	0	1	1	1	1	1	3	60	180
942	81	4	13	4	1	2	2	1	6	2	2	2	2	16	1	1	0	0	0	0	0	1	0	0	0	1	1	0	5	10	15
943	61	2	16	3	1	1	1	2	4	2	2	6	2	27	1	3	1	1	1	1	1	1	1	1	1	1	1	0	1	100	80
944	21	2	18	2	1	2	1	1	4	1	2	2	2	18	2	3	1	1	1	1	0	1	0	0	1	1	1	0	3	120	180
945	42	4	16	4	1	2	2	1	2	1	4	1	2	 	1	1	1	1	0	0	0	1	0	1	1	1	1	1	1	240	300
946	11	6	15	3	1	2	1	1	3	2	1	4	1	17	1	3	1	1	1	0	0	0	0	0	0	1	1	0	5	30	30
947	31	3	14	5	1	2	1	2	5	1	1	2	1	21	1	2	1	1	1	1	1	0	1	0	1	1	1	0	2	120	180
948	51	5	15	3	1	2	1	2	2	3	3	6	2	22	1	3	1	1	1	1	0	0	0	1	1	1	1	0	1	120	120
949	62	5	12	3	1	1	1	1	1	1	1	1	2	 	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	180	300
950	81	4	13	3	1	2	1	2	3	2	3	2	2	20	1	8	1	1	0	0	0	0	0	0	0	1	0	1	1	60	120
951	52	3	14	5	1	1	2	2	4	2	3	2	1	19	1	3	1	1	1	0	1	0	1	1	1	1	1	1	1	300	300
952	32	3	15	5	1	2	1	1	4	2	3	2	1	17	1	3	1	1	1	0	0	0	0	0	0	1	1	0	3	30	30
953	81	5	14	3	1	2	1	1	5	2	1	2	2	 	1	6	1	1	1	0	1	0	0	1	0	1	1	0	2	50	120
954	72	2	13	3	1	1	2	2	4	2	4	2	2	16	1	3	1	1	1	0	0	0	0	0	0	1	0	1	2	60	0
955	62	4	16	3	1	1	1	2	2	1	1	1	2	 	1	6	1	1	0	1	0	0	1	1	1	1	0	1	1	90	90
956	62	2	14	3	1	1	1	1	3	2	2	2	1	19	1	4	1	1	1	0	0	0	0	0	0	1	0	1	1	30	20
957	71	2	15	2	5	1	1	1	6	2	2	2	1	18	1	6	1	1	1	0	0	0	0	0	1	1	1	1	5	15	45
958	42	5	16	2	1	2	1	2	6	2	2	2	2	22	1	3	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1
959	71	1	14	2	1	2	1	2	6	2	2	2	2	20	1	3	1	1	1	0	1	0	0	0	0	1	1	0	2	50	60
960	81	5	18	2	1	1	1	2	5	4	3	9	1	18	1	3	1	1	1	0	1	0	0	1	0	1	1	0	1	120	180
961	11	6	16	7	1	1	1	1	6	2	3	2	1	16	1	3	1	0	0	0	0	0	0	0	0	1	0	0	5	60	120
962	42	3	14	2	1	1	1	1	5	2	3	2	2	19	1	6	1	1	1	0	1	1	1	1	0	1	1	1	1	180	180
963	21	4	15	3	1	2	1	2	2	2	1	6	1	21	1	3	1	0	1	1	0	0	0	1	0	1	0	0	1	180	240
964	72	4	15	3	1	2	3	1	5	3	2	2	1	19	2	4	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0
965	41	2	13	3	1	2	1	2	6	2	3	9	1	19	1	6	1	0	0	0	0	0	0	0	0	1	1	0	3	30	60
966	42	4	14	5	2	2	1	2	6	5	1	2	2	23	2	3	1	1	0	0	0	0	0	0	0	1	1	0	5	20	20
967	61	4	15	5	1	2	1	2	4	2	2	2	2	23	1	3	1	1	0	0	0	0	0	0	0	0	0	0	2	60	60
968	52	1	13	4	1	1	2	2	5	2	4	2	2	17	1	1	1	1	0	0	0	0	0	0	0	1	1	0	2	30	45
969	62	3	15	4	1	2	3	2	3	1	3	2	2	20	1	3	1	1	1	1	1	0	1	1	0	1	0	1	2	30	70
970	42	3	14	5	1	2	2	1	4	2	2	2	1	15	1	1	1	1	1	0	0	0	0	0	0	1	0	0	2	180	360
971	81	3	14	4	1	2	1	2	2	1	3	1	1	 	1	6	1	1	0	0	0	0	0	0	0	1	1	0	2	120	240
972	42	3	17	3	1	2	3	1	1	1	3	1	1	31	1	6	1	1	1	1	0	1	1	1	1	1	1	0	1	180	60
973	11	6	14	5	1	1	3	1	1	1	1	1	2	31	1	3	1	0	0	0	0	0	1	1	0	1	1	0	1	180	270
974	11	6	13	3	1	1	1	1	6	2	4	2	1	14	1	6	1	1	1	0	0	0	0	1	1	1	1	0	5	200	20
975	62	4	15	4	1	2	1	2	4	2	2	2	2	21	1	3	1	1	0	1	1	1	0	1	1	1	1	0	2	60	120
976	81	4	14	4	1	1	3	2	2	1	4	1	1	 	1	1	1	1	0	0	0	0	0	0	0	1	1	0	1	180	240
977	53	2	15	4	1	2	1	2	5	2	3	2	2	22	1	6	1	0	1	0	0	0	0	0	1	1	1	0	5	20	20
978	21	4	11	6	1	1	2	1	2	1	3	1	1	14	1	3	1	1	1	0	1	1	1	1	1	1	0	1	1	180	120
979	62	2	15	2	1	2	1	1	6	2	4	9	1	19	1	3	1	1	1	0	0	0	0	0	1	1	1	0	1	60	30
980	61	1	15	2	1	2	1	1	3	3	4	2	2	19	1	2	1	1	1	0	0	0	0	0	1	1	0	1	1	60	60
981	51	3	15	4	1	2	1	1	1	1	1	1	2	 	1	2	1	1	1	1	0	0	0	0	0	1	1	0	1	200	300
982	61	1	17	10	1	1	1	1	1	2	2	8	2	22	1	8	1	1	1	0	0	1	0	1	1	1	1	1	1	60	100
983	71	2	14	5	1	2	1	1	1	1	1	1	2	 	1	6	1	1	1	1	0	0	1	1	0	1	1	0	1	60	60
984	71	1	16	4	1	2	1	1	1	1	3	1	2	 	1	8	0	1	1	1	1	1	1	1	1	1	0	1	1	120	500
985	81	5	15	4	 	1	1	1	4	2	2	2	2	 	1	3	1	1	1	0	0	1	0	0	0	1	0	0	2	10	15
986	71	1	14	6	1	1	2	1	1	1	1	1	2	 	2	6	1	1	1	1	0	1	0	1	1	1	1	0	1	45	180
987	62	3	15	4	1	2	3	1	3	2	1	2	1	17	1	3	1	1	1	0	1	0	0	1	1	1	0	0	1	60	60
988	81	3	14	4	1	2	1	1	4	2	3	2	1	14	1	2	1	1	1	0	1	1	1	1	1	0	0	0	2	300	20
989	81	4	14	2	1	2	1	2	2	3	4	2	2	19	1	3	1	1	0	0	0	0	1	0	0	1	1	0	1	2	4
990	21	1	14	3	1	2	2	2	2	2	2	4	1	19	1	4	1	1	0	1	1	0	1	0	1	1	1	0	1	45	60
991	42	5	13	4	1	1	1	1	1	1	1	1	2	 	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	360	1200
992	52	2	14	4	1	2	2	1	6	2	4	9	2	19	1	2	1	1	1	0	1	0	0	0	0	1	1	0	2	20	20
993	31	4	13	6	1	1	2	2	6	2	1	8	2	19	1	6	1	1	1	0	1	1	0	0	0	1	1	0	5	90	90
994	62	3	13	4	1	1	2	1	2	1	2	1	2	 	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	720	240
995	53	2	16	3	1	1	3	2	1	1	1	1	2	 	1	3	1	1	1	1	1	0	1	1	1	1	1	1	1	180	300
996	72	3	17	2	1	2	3	2	1	3	3	1	1	27	1	6	1	1	1	1	1	0	1	1	1	1	1	1	1	15	120
997	81	3	16	1	 	2	3	2	5	4	4	2	1	20	1	6	1	1	1	0	1	0	1	1	1	1	1	0	1	120	240
998	42	3	14	4	1	2	2	2	5	2	3	2	1	17	1	3	0	0	0	0	0	0	0	0	0	1	1	0	6	0	0
999	81	5	14	3	1	1	1	2	3	2	3	2	2	19	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	30	60
1000	72	2	15	4	3	2	1	1	6	2	2	9	1	22	2	4	0	0	0	0	0	0	0	0	0	0	0	0	6	10	10
1001	52	2	18	3	1	2	1	2	2	1	3	1	2	 	1	6	1	1	1	0	1	0	1	1	0	1	0	1	1	300	500
1002	52	1	11	3	1	1	2	1	1	1	3	1	1	 	1	6	1	1	1	1	1	1	1	1	0	1	0	1	1	240	120
1003	81	1	16	4	1	1	1	2	5	2	4	2	2	17	1	6	1	1	0	0	1	1	0	1	0	1	1	0	1	120	120
1004	21	4	15	4	1	2	1	1	1	1	1	1	2	 	1	5	1	0	0	1	0	0	1	0	0	1	0	0	1	60	0
1005	81	4	17	2	1	2	3	1	6	3	1	7	2	27	1	4	1	1	1	0	1	1	1	1	1	1	1	0	6	90	120
1006	32	2	13	5	1	2	1	2	6	2	1	2	2	21	1	4	1	1	1	0	0	0	0	0	0	1	0	0	2	60	60
1007	21	2	14	2	1	1	2	2	2	1	1	1	2	 	1	6	1	1	1	0	0	0	0	1	0	0	0	0	2	30	60
1008	21	1	19	4	1	1	1	1	6	2	3	9	2	26	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	180	120
1009	61	2	15	3	1	2	1	2	2	1	4	1	2	 	1	3	1	1	1	1	1	1	0	1	1	1	1	1	1	180	120
1010	11	6	12	2	1	1	3	2	2	3	1	2	2	21	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	640	120
1011	31	4	14	3	1	2	1	1	4	3	3	4	1	15	1	6	1	1	0	0	1	0	0	0	0	1	0	0	1	60	120
1012	81	5	12	3	1	1	2	1	4	2	3	2	1	12	1	6	1	1	1	0	0	0	0	0	0	1	0	1	1	180	40
1013	72	4	15	1	1	2	1	2	6	2	1	2	2	19	1	3	1	1	1	0	1	0	0	1	0	1	1	0	1	30	60
1014	61	3	18	3	1	2	1	2	6	2	1	2	1	23	1	3	0	1	0	0	0	0	0	0	1	0	0	0	5	0	30
1015	81	2	13	4	1	1	2	1	2	1	3	1	2	31	1	6	1	1	0	0	0	0	0	0	0	1	1	0	1	40	50
1016	62	3	14	3	1	2	1	2	6	2	1	9	2	31	1	4	0	0	1	0	0	0	0	0	0	1	1	1	6	30	15
1017	21	2	13	2	1	1	1	1	6	2	4	2	1	14	1	8	1	1	1	1	1	0	0	1	1	1	1	1	3	120	120
1018	31	3	14	2	1	1	1	1	4	2	2	2	1	18	1	6	1	1	1	1	1	0	0	1	1	1	0	0	2	30	120
1019	62	5	13	4	1	2	2	2	4	2	3	4	2	19	1	3	1	1	1	0	1	1	0	1	0	1	1	1	1	140	200
1020	32	1	18	2	1	1	1	1	6	2	3	9	1	23	1	6	1	1	1	0	1	1	0	0	1	1	0	0	1	180	120
1021	42	5	14	3	1	2	1	2	5	2	3	2	2	18	1	3	1	0	0	0	1	0	0	0	0	1	0	0	3	120	20
1022	31	5	18	3	1	1	3	2	4	4	1	2	1	20	1	2	1	1	0	1	1	0	1	1	0	1	1	0	1	540	120
1023	71	4	14	3	1	1	2	1	6	4	4	9	2	19	1	6	1	1	0	1	0	1	0	0	0	1	1	0	1	200	120
1024	42	3	16	4	1	1	1	1	5	2	3	2	2	18	1	6	1	1	1	0	1	0	0	0	0	1	1	0	1	120	120
1025	32	2	14	2	1	2	2	1	6	3	3	2	1	17	1	4	1	1	1	0	0	1	0	1	1	1	1	1	3	90	60
1026	53	2	14	4	1	1	2	2	5	2	4	2	1	21	1	6	1	1	0	1	1	0	0	0	0	1	1	0	3	5	10
1027	11	6	12	3	1	1	2	1	3	2	4	2	2	14	1	6	1	1	1	0	1	1	1	1	1	1	0	1	1	150	360
1028	71	5	13	4	1	1	2	1	1	1	1	1	2	 	1	4	1	1	1	0	1	1	0	1	1	1	1	0	1	200	100
1029	62	4	14	2	1	2	1	1	6	2	3	9	2	18	1	2	1	1	1	0	1	1	0	1	1	1	1	0	1	180	120
1030	53	3	14	4	1	2	1	2	1	1	1	1	2	 	1	6	1	1	1	0	0	0	0	1	1	1	1	0	1	60	150
1031	21	2	15	5	1	2	2	2	5	2	2	2	2	19	1	3	1	1	1	1	0	1	1	1	0	1	1	0	1	45	90
1032	32	1	14	4	1	1	1	2	1	1	1	1	2	31	1	3	1	1	0	0	0	0	0	0	0	0	1	0	1	60	300
1033	21	4	14	3	1	1	1	2	1	1	1	1	2	 	1	3	1	0	0	1	0	0	0	1	1	1	1	0	2	120	180
1034	62	1	13	5	1	1	2	1	1	1	1	1	2	 	1	6	1	1	1	0	1	0	1	1	1	1	1	0	1	80	60
1035	53	1	14	2	1	2	2	2	2	3	3	1	2	18	1	6	1	1	1	0	1	0	0	0	0	1	1	0	2	80	120
1036	11	6	15	4	1	2	1	2	2	2	3	6	2	 	1	3	1	1	1	0	1	1	0	0	0	1	1	0	1	60	60
1037	51	2	18	4	1	1	1	1	4	2	2	4	1	19	1	8	1	1	1	1	0	0	1	1	1	1	1	0	1	180	180
1038	31	4	15	4	1	2	1	2	6	4	1	2	1	20	1	1	0	0	0	0	1	0	0	0	0	1	1	0	5	0	0
1039	81	5	14	4	1	2	3	2	2	3	2	6	2	21	1	3	1	1	0	1	1	0	0	1	1	1	0	1	1	2	3
1040	11	6	13	3	1	1	2	2	5	2	3	2	1	13	1	6	1	1	1	0	1	1	0	0	0	1	0	0	2	120	60
1041	52	3	17	5	4	2	1	2	4	2	2	2	1	17	1	6	1	0	1	0	0	0	0	0	0	1	1	0	4	30	30
1042	62	5	12	6	1	1	1	2	6	5	3	9	2	21	1	6	1	1	1	0	0	0	0	0	0	1	1	0	3	30	30
1043	31	4	14	8	1	2	1	1	4	2	3	2	1	17	1	3	1	1	1	1	1	1	0	0	0	1	0	0	1	60	120
1044	11	6	15	2	1	2	3	2	2	1	3	1	1	23	1	6	1	1	0	0	0	1	1	1	1	1	0	1	1	500	700
1045	72	3	15	4	1	1	1	1	1	1	3	1	2	 	1	8	1	0	1	0	0	0	0	0	0	1	0	0	1	50	50
1046	51	3	19	3	1	2	1	2	1	1	1	1	2	 	1	3	0	0	0	0	0	1	0	0	0	1	1	0	1	30	60
1047	31	2	13	3	1	1	2	1	6	2	3	5	1	14	1	8	1	0	0	0	0	0	0	0	0	0	0	0	5	10	0
1048	32	2	17	2	5	2	1	2	6	5	1	7	2	31	2	3	0	1	1	0	0	0	0	0	0	0	1	0	6	0	0
1049	41	4	14	3	1	2	1	2	4	2	1	8	2	21	1	6	1	1	1	1	1	0	1	0	0	1	0	1	1	180	180
1050	32	2	17	4	1	2	1	1	2	1	2	2	1	21	1	3	1	0	1	0	1	0	0	1	1	1	0	0	1	400	600
1051	31	4	13	6	1	2	2	2	6	4	4	2	2	16	1	4	1	1	1	0	0	1	0	1	0	0	0	1	1	30	120
1052	81	5	19	1	5	2	1	2	6	5	4	2	2	25	1	3	1	1	1	1	1	1	1	1	1	1	1	0	1	360	180
1053	21	4	14	4	1	2	2	2	5	2	2	9	2	22	1	6	1	1	1	0	0	1	0	0	1	1	1	0	1	120	60
1054	42	5	14	3	1	1	3	1	6	2	2	2	2	18	1	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
1055	21	3	14	3	1	2	1	1	4	2	3	2	1	15	1	3	0	1	0	0	0	0	0	0	0	1	1	0	1	190	400
1056	11	6	13	5	1	1	1	1	1	1	3	1	2	 	1	5	1	1	0	1	0	0	1	1	0	1	1	0	1	240	120
1057	72	4	16	2	1	1	1	1	6	2	4	4	1	16	1	8	1	1	1	0	0	1	0	0	0	1	1	1	1	420	60
1058	61	3	14	4	1	2	2	1	1	1	2	2	2	18	1	5	1	1	0	0	1	1	1	1	1	1	0	1	1	180	250
1059	21	2	14	4	1	1	1	1	6	2	2	2	2	16	1	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
1060	42	3	12	5	1	2	2	1	1	1	3	4	1	19	1	5	1	1	1	1	0	0	0	1	1	1	0	1	1	450	120
1061	81	1	14	3	1	1	2	1	2	1	3	1	2	31	1	6	1	1	1	0	1	1	0	0	0	1	0	1	1	120	120
1062	32	5	18	1	1	2	1	1	2	1	2	2	2	19	1	5	1	1	1	1	1	0	1	1	1	1	1	1	1	240	400
1063	72	3	15	2	2	2	1	2	2	1	2	6	2	20	1	6	1	1	0	0	0	1	0	0	1	0	0	0	2	45	60
1064	11	6	14	4	1	1	1	2	5	2	1	2	2	25	1	3	1	1	0	0	0	1	0	0	0	1	0	0	2	60	60
1065	53	3	15	4	1	2	3	2	2	3	1	6	1	 	1	3	1	1	1	1	0	1	1	0	1	1	1	0	1	30	10
1066	62	1	15	3	1	1	2	2	5	2	1	2	2	22	1	3	0	0	0	0	0	0	0	0	1	0	1	0	6	0	0
1067	53	1	15	5	1	2	1	1	5	2	3	2	1	18	1	3	1	1	1	0	1	0	0	0	0	1	1	0	6	120	120
1068	81	5	14	2	1	2	2	1	3	3	2	2	2	18	1	6	1	1	1	0	0	1	1	1	1	1	1	1	1	80	120
1069	52	3	14	5	1	2	1	1	5	2	1	2	1	15	1	2	1	1	0	0	0	0	0	0	0	1	0	0	1	2	1
1070	42	5	13	5	1	1	1	1	6	2	4	4	2	15	1	6	1	1	0	0	0	1	0	1	0	1	0	1	1	90	90
1071	32	1	14	2	1	2	1	1	4	3	3	2	1	17	1	6	1	1	1	0	1	1	1	1	1	1	1	0	1	180	180
1072	42	3	13	5	1	1	2	2	3	3	1	6	2	31	1	1	1	1	1	1	0	0	1	0	0	1	0	1	1	60	60
1073	72	4	13	4	1	1	2	2	1	1	3	1	2	 	1	2	1	1	1	1	0	1	0	1	1	1	1	1	1	420	300
1074	81	5	18	2	1	2	1	2	2	2	4	2	1	19	1	1	1	1	1	0	0	0	0	1	1	1	0	1	1	60	120
1075	62	2	14	5	1	1	2	1	2	1	2	1	2	 	1	6	1	1	1	0	0	0	0	1	1	1	1	0	1	30	120
1076	62	5	12	3	1	1	2	1	1	1	2	1	2	31	1	6	0	0	0	0	0	0	0	1	0	1	0	0	2	30	60
1077	11	6	13	3	1	2	1	2	2	3	2	2	1	18	1	6	1	1	1	1	1	0	1	1	1	1	1	0	1	120	120
1078	11	6	11	5	1	2	2	1	1	1	2	2	2	16	1	6	1	1	1	0	0	0	0	0	0	0	0	0	1	120	240
1079	21	2	14	3	1	1	2	1	3	2	2	2	1	16	1	4	1	1	1	1	1	1	0	1	1	1	1	0	1	480	240
1080	62	5	14	3	1	2	3	1	2	1	4	1	2	19	1	2	1	1	1	0	1	0	1	1	1	1	1	1	1	480	420
1081	52	1	14	4	1	2	1	1	2	1	2	2	1	17	1	6	1	1	1	1	1	1	1	1	1	1	1	0	1	60	120
1082	81	3	15	4	1	2	1	1	3	2	2	2	1	16	1	4	1	1	1	0	1	1	1	1	1	1	1	1	1	30	120
1083	62	5	16	4	1	1	1	2	5	2	2	7	2	31	1	3	1	1	1	1	0	0	0	0	0	1	1	0	1	90	150
1084	62	2	14	4	1	2	1	2	2	1	3	1	2	 	1	3	1	1	1	0	0	0	0	1	1	1	1	1	1	120	30
1085	11	6	13	4	1	1	1	2	6	2	2	2	1	21	1	3	1	1	0	1	1	0	0	1	0	1	0	0	6	30	240
1086	32	3	12	7	1	1	2	2	2	1	2	2	2	19	1	3	1	1	1	0	1	0	0	0	0	1	1	0	2	120	180
1087	81	2	17	4	1	2	1	1	6	2	1	9	2	19	1	2	1	1	1	1	0	0	0	0	0	1	0	0	2	60	0
1088	71	3	13	4	4	2	1	2	5	2	1	4	1	18	1	3	1	1	1	0	0	0	0	0	0	1	1	0	4	20	0
1089	42	3	16	3	1	2	1	1	3	2	3	2	1	19	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	240	150
1090	81	4	17	3	2	2	1	2	2	3	2	6	1	23	1	3	1	1	1	1	0	1	0	1	0	1	1	0	1	60	120
1091	52	4	14	3	1	2	1	2	2	3	3	6	1	 	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	90	100
1092	53	2	15	4	1	2	1	2	6	2	3	8	2	18	1	1	1	0	0	1	0	1	0	1	1	1	1	0	1	300	600
1093	81	5	18	3	1	2	3	2	4	4	1	6	1	19	1	6	1	1	0	0	0	1	0	0	0	1	0	1	2	60	120
1094	42	4	14	2	2	2	1	1	6	2	3	2	1	16	1	6	1	1	1	1	0	1	0	1	0	1	0	0	2	30	60
